,유아여성인구수,유아남성인구수,초등학생여성인구수,초등학생남성인구수,중학생여성인구수,중학생남성인구수,고등학생여성인구수,고등학생남성인구수,geometry,미성년총인구,만12세이하총인구
2540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936600 1950000, 936600 1950100, 936700 1950100, 936700 1950000, 936600 1950000))",0.0,0.0
2541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938400 1951900, 938400 1952000, 938500 1952000, 938500 1951900, 938400 1951900))",0.0,0.0
2542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939300 1950200, 939300 1950300, 939400 1950300, 939400 1950200, 939300 1950200))",0.0,0.0
2543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936900 1953100, 936900 1953200, 937000 1953200, 937000 1953100, 936900 1953100))",0.0,0.0
2544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937500 1952300, 937500 1952400, 937600 1952400, 937600 1952300, 937500 1952300))",0.0,0.0
2545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938200 1949200, 938200 1949300, 938300 1949300, 938300 1949200, 938200 1949200))",0.0,0.0
2546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938500 1953400, 938500 1953500, 938600 1953500, 938600 1953400, 938500 1953400))",0.0,0.0
2547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((945100 1949900, 945100 1950000, 945200 1950000, 945200 1949900, 945100 1949900))",0.0,0.0
2548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937900 1952600, 937900 1952700, 938000 1952700, 938000 1952600, 937900 1952600))",0.0,0.0
2549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940200 1953300, 940200 1953400, 940300 1953400, 940300 1953300, 940200 1953300))",0.0,0.0
2550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937600 1949700, 937600 1949800, 937700 1949800, 937700 1949700, 937600 1949700))",0.0,0.0
2551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((944900 1950500, 944900 1950600, 945000 1950600, 945000 1950500, 944900 1950500))",0.0,0.0
2552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941900 1953400, 941900 1953500, 942000 1953500, 942000 1953400, 941900 1953400))",0.0,0.0
2553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938800 1955800, 938800 1955900, 938900 1955900, 938900 1955800, 938800 1955800))",0.0,0.0
2554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((945000 1950000, 945000 1950100, 945100 1950100, 945100 1950000, 945000 1950000))",0.0,0.0
2555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943400 1949200, 943400 1949300, 943500 1949300, 943500 1949200, 943400 1949200))",0.0,0.0
2556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937900 1952200, 937900 1952300, 938000 1952300, 938000 1952200, 937900 1952200))",0.0,0.0
2557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943000 1949600, 943000 1949700, 943100 1949700, 943100 1949600, 943000 1949600))",0.0,0.0
2558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940700 1952100, 940700 1952200, 940800 1952200, 940800 1952100, 940700 1952100))",0.0,0.0
2559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938400 1950700, 938400 1950800, 938500 1950800, 938500 1950700, 938400 1950700))",0.0,0.0
2560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938700 1953400, 938700 1953500, 938800 1953500, 938800 1953400, 938700 1953400))",0.0,0.0
2561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938200 1951600, 938200 1951700, 938300 1951700, 938300 1951600, 938200 1951600))",0.0,0.0
2562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941000 1950800, 941000 1950900, 941100 1950900, 941100 1950800, 941000 1950800))",0.0,0.0
2563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939600 1954800, 939600 1954900, 939700 1954900, 939700 1954800, 939600 1954800))",0.0,0.0
2564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937700 1952300, 937700 1952400, 937800 1952400, 937800 1952300, 937700 1952300))",0.0,0.0
2565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938900 1949400, 938900 1949500, 939000 1949500, 939000 1949400, 938900 1949400))",0.0,0.0
2566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941400 1952500, 941400 1952600, 941500 1952600, 941500 1952500, 941400 1952500))",0.0,0.0
2567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939300 1954300, 939300 1954400, 939400 1954400, 939400 1954300, 939300 1954300))",0.0,0.0
2568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939400 1949600, 939400 1949700, 939500 1949700, 939500 1949600, 939400 1949600))",0.0,0.0
2569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937000 1952400, 937000 1952500, 937100 1952500, 937100 1952400, 937000 1952400))",0.0,0.0
2570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942100 1950200, 942100 1950300, 942200 1950300, 942200 1950200, 942100 1950200))",0.0,0.0
2571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939300 1954100, 939300 1954200, 939400 1954200, 939400 1954100, 939300 1954100))",0.0,0.0
2572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938600 1955300, 938600 1955400, 938700 1955400, 938700 1955300, 938600 1955300))",0.0,0.0
2573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939500 1955000, 939500 1955100, 939600 1955100, 939600 1955000, 939500 1955000))",0.0,0.0
2574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938100 1955600, 938100 1955700, 938200 1955700, 938200 1955600, 938100 1955600))",0.0,0.0
2575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939400 1953900, 939400 1954000, 939500 1954000, 939500 1953900, 939400 1953900))",0.0,0.0
2576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942900 1947800, 942900 1947900, 943000 1947900, 943000 1947800, 942900 1947800))",0.0,0.0
2577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941700 1950200, 941700 1950300, 941800 1950300, 941800 1950200, 941700 1950200))",0.0,0.0
2578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939000 1954300, 939000 1954400, 939100 1954400, 939100 1954300, 939000 1954300))",0.0,0.0
2579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942700 1949300, 942700 1949400, 942800 1949400, 942800 1949300, 942700 1949300))",0.0,0.0
2580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943000 1951000, 943000 1951100, 943100 1951100, 943100 1951000, 943000 1951000))",0.0,0.0
2581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939900 1950600, 939900 1950700, 940000 1950700, 940000 1950600, 939900 1950600))",0.0,0.0
2582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936300 1950000, 936300 1950100, 936400 1950100, 936400 1950000, 936300 1950000))",0.0,0.0
2583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938100 1955300, 938100 1955400, 938200 1955400, 938200 1955300, 938100 1955300))",0.0,0.0
2584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936900 1951300, 936900 1951400, 937000 1951400, 937000 1951300, 936900 1951300))",0.0,0.0
2585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938200 1949600, 938200 1949700, 938300 1949700, 938300 1949600, 938200 1949600))",0.0,0.0
2586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938900 1954100, 938900 1954200, 939000 1954200, 939000 1954100, 938900 1954100))",0.0,0.0
2587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938700 1951600, 938700 1951700, 938800 1951700, 938800 1951600, 938700 1951600))",0.0,0.0
2588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936600 1951200, 936600 1951300, 936700 1951300, 936700 1951200, 936600 1951200))",0.0,0.0
2589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938300 1954700, 938300 1954800, 938400 1954800, 938400 1954700, 938300 1954700))",0.0,0.0
2590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941100 1951200, 941100 1951300, 941200 1951300, 941200 1951200, 941100 1951200))",0.0,0.0
2591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936600 1952600, 936600 1952700, 936700 1952700, 936700 1952600, 936600 1952600))",0.0,0.0
2592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943100 1949900, 943100 1950000, 943200 1950000, 943200 1949900, 943100 1949900))",0.0,0.0
2593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937700 1952200, 937700 1952300, 937800 1952300, 937800 1952200, 937700 1952200))",0.0,0.0
2594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938100 1950300, 938100 1950400, 938200 1950400, 938200 1950300, 938100 1950300))",0.0,0.0
2595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938200 1953000, 938200 1953100, 938300 1953100, 938300 1953000, 938200 1953000))",0.0,0.0
2596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941700 1951800, 941700 1951900, 941800 1951900, 941800 1951800, 941700 1951800))",0.0,0.0
2597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937500 1950900, 937500 1951000, 937600 1951000, 937600 1950900, 937500 1950900))",0.0,0.0
2598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939800 1955000, 939800 1955100, 939900 1955100, 939900 1955000, 939800 1955000))",0.0,0.0
2599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((944400 1951400, 944400 1951500, 944500 1951500, 944500 1951400, 944400 1951400))",0.0,0.0
2600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938500 1950100, 938500 1950200, 938600 1950200, 938600 1950100, 938500 1950100))",0.0,0.0
2601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940400 1951700, 940400 1951800, 940500 1951800, 940500 1951700, 940400 1951700))",0.0,0.0
2602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938100 1951000, 938100 1951100, 938200 1951100, 938200 1951000, 938100 1951000))",0.0,0.0
2603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942800 1950000, 942800 1950100, 942900 1950100, 942900 1950000, 942800 1950000))",0.0,0.0
2604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940500 1952900, 940500 1953000, 940600 1953000, 940600 1952900, 940500 1952900))",0.0,0.0
2605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936500 1951800, 936500 1951900, 936600 1951900, 936600 1951800, 936500 1951800))",0.0,0.0
2606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940500 1953700, 940500 1953800, 940600 1953800, 940600 1953700, 940500 1953700))",0.0,0.0
2607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938700 1954600, 938700 1954700, 938800 1954700, 938800 1954600, 938700 1954600))",0.0,0.0
2608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940400 1953500, 940400 1953600, 940500 1953600, 940500 1953500, 940400 1953500))",0.0,0.0
2609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940900 1950200, 940900 1950300, 941000 1950300, 941000 1950200, 940900 1950200))",0.0,0.0
2610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940200 1949300, 940200 1949400, 940300 1949400, 940300 1949300, 940200 1949300))",0.0,0.0
2611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936900 1949800, 936900 1949900, 937000 1949900, 937000 1949800, 936900 1949800))",0.0,0.0
2612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938000 1955900, 938000 1956000, 938100 1956000, 938100 1955900, 938000 1955900))",0.0,0.0
2613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937700 1954000, 937700 1954100, 937800 1954100, 937800 1954000, 937700 1954000))",0.0,0.0
2614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936900 1950200, 936900 1950300, 937000 1950300, 937000 1950200, 936900 1950200))",0.0,0.0
2615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941900 1953300, 941900 1953400, 942000 1953400, 942000 1953300, 941900 1953300))",0.0,0.0
2616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938400 1952100, 938400 1952200, 938500 1952200, 938500 1952100, 938400 1952100))",0.0,0.0
2617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939200 1949200, 939200 1949300, 939300 1949300, 939300 1949200, 939200 1949200))",0.0,0.0
2618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939500 1949300, 939500 1949400, 939600 1949400, 939600 1949300, 939500 1949300))",0.0,0.0
2619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939100 1950400, 939100 1950500, 939200 1950500, 939200 1950400, 939100 1950400))",0.0,0.0
2620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937500 1950400, 937500 1950500, 937600 1950500, 937600 1950400, 937500 1950400))",0.0,0.0
2621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941800 1953200, 941800 1953300, 941900 1953300, 941900 1953200, 941800 1953200))",0.0,0.0
2622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937500 1949700, 937500 1949800, 937600 1949800, 937600 1949700, 937500 1949700))",0.0,0.0
2623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938600 1952600, 938600 1952700, 938700 1952700, 938700 1952600, 938600 1952600))",0.0,0.0
2624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940900 1953300, 940900 1953400, 941000 1953400, 941000 1953300, 940900 1953300))",0.0,0.0
2625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938200 1956000, 938200 1956100, 938300 1956100, 938300 1956000, 938200 1956000))",0.0,0.0
2626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939200 1949900, 939200 1950000, 939300 1950000, 939300 1949900, 939200 1949900))",0.0,0.0
2627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937600 1950500, 937600 1950600, 937700 1950600, 937700 1950500, 937600 1950500))",0.0,0.0
2628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937900 1951800, 937900 1951900, 938000 1951900, 938000 1951800, 937900 1951800))",0.0,0.0
2629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940500 1953300, 940500 1953400, 940600 1953400, 940600 1953300, 940500 1953300))",0.0,0.0
2630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941200 1951000, 941200 1951100, 941300 1951100, 941300 1951000, 941200 1951000))",0.0,0.0
2631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939400 1954700, 939400 1954800, 939500 1954800, 939500 1954700, 939400 1954700))",0.0,0.0
2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936000 1951400, 936000 1951500, 936100 1951500, 936100 1951400, 936000 1951400))",0.0,0.0
2633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941800 1953600, 941800 1953700, 941900 1953700, 941900 1953600, 941800 1953600))",0.0,0.0
2634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938400 1950100, 938400 1950200, 938500 1950200, 938500 1950100, 938400 1950100))",0.0,0.0
2635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940300 1949300, 940300 1949400, 940400 1949400, 940400 1949300, 940300 1949300))",0.0,0.0
2636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939800 1950700, 939800 1950800, 939900 1950800, 939900 1950700, 939800 1950700))",0.0,0.0
2637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938000 1952900, 938000 1953000, 938100 1953000, 938100 1952900, 938000 1952900))",0.0,0.0
2638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938400 1956200, 938400 1956300, 938500 1956300, 938500 1956200, 938400 1956200))",0.0,0.0
2639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940700 1950200, 940700 1950300, 940800 1950300, 940800 1950200, 940700 1950200))",0.0,0.0
2640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939500 1955100, 939500 1955200, 939600 1955200, 939600 1955100, 939500 1955100))",0.0,0.0
2641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((935800 1950200, 935800 1950300, 935900 1950300, 935900 1950200, 935800 1950200))",0.0,0.0
2642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941600 1952400, 941600 1952500, 941700 1952500, 941700 1952400, 941600 1952400))",0.0,0.0
2643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938500 1955400, 938500 1955500, 938600 1955500, 938600 1955400, 938500 1955400))",0.0,0.0
2644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939100 1949500, 939100 1949600, 939200 1949600, 939200 1949500, 939100 1949500))",0.0,0.0
2645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938800 1953900, 938800 1954000, 938900 1954000, 938900 1953900, 938800 1953900))",0.0,0.0
2646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936300 1951100, 936300 1951200, 936400 1951200, 936400 1951100, 936300 1951100))",0.0,0.0
2647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936900 1951000, 936900 1951100, 937000 1951100, 937000 1951000, 936900 1951000))",0.0,0.0
2648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936500 1950200, 936500 1950300, 936600 1950300, 936600 1950200, 936500 1950200))",0.0,0.0
2649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936900 1951500, 936900 1951600, 937000 1951600, 937000 1951500, 936900 1951500))",0.0,0.0
2650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938500 1952700, 938500 1952800, 938600 1952800, 938600 1952700, 938500 1952700))",0.0,0.0
2651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938400 1949600, 938400 1949700, 938500 1949700, 938500 1949600, 938400 1949600))",0.0,0.0
2652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938900 1950000, 938900 1950100, 939000 1950100, 939000 1950000, 938900 1950000))",0.0,0.0
2653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940900 1954200, 940900 1954300, 941000 1954300, 941000 1954200, 940900 1954200))",0.0,0.0
2654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937600 1953500, 937600 1953600, 937700 1953600, 937700 1953500, 937600 1953500))",0.0,0.0
2655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((935900 1950400, 935900 1950500, 936000 1950500, 936000 1950400, 935900 1950400))",0.0,0.0
2656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936200 1951900, 936200 1952000, 936300 1952000, 936300 1951900, 936200 1951900))",0.0,0.0
2657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936900 1950300, 936900 1950400, 937000 1950400, 937000 1950300, 936900 1950300))",0.0,0.0
2658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937700 1953700, 937700 1953800, 937800 1953800, 937800 1953700, 937700 1953700))",0.0,0.0
2659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938600 1949600, 938600 1949700, 938700 1949700, 938700 1949600, 938600 1949600))",0.0,0.0
2660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937100 1953300, 937100 1953400, 937200 1953400, 937200 1953300, 937100 1953300))",0.0,0.0
2661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((944300 1950900, 944300 1951000, 944400 1951000, 944400 1950900, 944300 1950900))",0.0,0.0
2662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940000 1952900, 940000 1953000, 940100 1953000, 940100 1952900, 940000 1952900))",0.0,0.0
2663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938300 1953800, 938300 1953900, 938400 1953900, 938400 1953800, 938300 1953800))",0.0,0.0
2664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940000 1954400, 940000 1954500, 940100 1954500, 940100 1954400, 940000 1954400))",0.0,0.0
2665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938800 1956000, 938800 1956100, 938900 1956100, 938900 1956000, 938800 1956000))",0.0,0.0
2666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940400 1949300, 940400 1949400, 940500 1949400, 940500 1949300, 940400 1949300))",0.0,0.0
2667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943500 1952100, 943500 1952200, 943600 1952200, 943600 1952100, 943500 1952100))",0.0,0.0
2668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939300 1954000, 939300 1954100, 939400 1954100, 939400 1954000, 939300 1954000))",0.0,0.0
2669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938300 1949500, 938300 1949600, 938400 1949600, 938400 1949500, 938300 1949500))",0.0,0.0
2670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938400 1953000, 938400 1953100, 938500 1953100, 938500 1953000, 938400 1953000))",0.0,0.0
2671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938400 1956400, 938400 1956500, 938500 1956500, 938500 1956400, 938400 1956400))",0.0,0.0
2672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937100 1953100, 937100 1953200, 937200 1953200, 937200 1953100, 937100 1953100))",0.0,0.0
2673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942900 1952500, 942900 1952600, 943000 1952600, 943000 1952500, 942900 1952500))",0.0,0.0
2674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938000 1954000, 938000 1954100, 938100 1954100, 938100 1954000, 938000 1954000))",0.0,0.0
2675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940300 1952900, 940300 1953000, 940400 1953000, 940400 1952900, 940300 1952900))",0.0,0.0
2676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940000 1949400, 940000 1949500, 940100 1949500, 940100 1949400, 940000 1949400))",0.0,0.0
2677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937700 1951700, 937700 1951800, 937800 1951800, 937800 1951700, 937700 1951700))",0.0,0.0
2678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939100 1954600, 939100 1954700, 939200 1954700, 939200 1954600, 939100 1954600))",0.0,0.0
2679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938900 1950400, 938900 1950500, 939000 1950500, 939000 1950400, 938900 1950400))",0.0,0.0
2680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943900 1951800, 943900 1951900, 944000 1951900, 944000 1951800, 943900 1951800))",0.0,0.0
2681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937400 1951400, 937400 1951500, 937500 1951500, 937500 1951400, 937400 1951400))",0.0,0.0
2682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937900 1953400, 937900 1953500, 938000 1953500, 938000 1953400, 937900 1953400))",0.0,0.0
2683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937800 1951500, 937800 1951600, 937900 1951600, 937900 1951500, 937800 1951500))",0.0,0.0
2684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937800 1954100, 937800 1954200, 937900 1954200, 937900 1954100, 937800 1954100))",0.0,0.0
2685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937300 1950600, 937300 1950700, 937400 1950700, 937400 1950600, 937300 1950600))",0.0,0.0
2686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939200 1950900, 939200 1951000, 939300 1951000, 939300 1950900, 939200 1950900))",0.0,0.0
2687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941100 1953500, 941100 1953600, 941200 1953600, 941200 1953500, 941100 1953500))",0.0,0.0
2688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937600 1949800, 937600 1949900, 937700 1949900, 937700 1949800, 937600 1949800))",0.0,0.0
2689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937100 1952900, 937100 1953000, 937200 1953000, 937200 1952900, 937100 1952900))",0.0,0.0
2690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940800 1954000, 940800 1954100, 940900 1954100, 940900 1954000, 940800 1954000))",0.0,0.0
2691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942100 1953200, 942100 1953300, 942200 1953300, 942200 1953200, 942100 1953200))",0.0,0.0
